month,market,gross_revenue,net_revenue,gross_man,cumulative_net_revenue,cumulative_gross_revenue,cumulative_gross_man,avg_net_revenue,total_sold_quantity,avg_net_price_per_item,Type
2019-08-01,India,150767.7838,114651.9643323,44564.7339,2681577.00565218,3513758.058,1043084.1377,979.9313190794873,8620.0,13.300691917900233,Actual
2019-09-01,India,304534.0428,234208.38562103,90696.1298,2915785.39127321,3818292.1008,1133780.2675,1520.8336728638312,14772.0,15.854886651843353,Actual
2019-10-01,India,373793.6087,290689.15625973,111210.2864,3206474.54753294,4192085.7095,1244990.5539,1887.5919237644805,18301.0,15.883785381111961,Actual
2019-11-01,India,478296.8136,367617.58606704,142550.4097,3574092.13359998,4670382.5231,1387540.9636,2570.752350119161,23423.0,15.694726809846731,Actual
2019-12-01,India,489390.6295,375609.32896874,146101.22,3949701.46256872,5159773.1526,1533642.1835999999,2626.638664117063,23981.0,15.662788414525666,Actual
2020-01-01,India,280772.8261,215756.77052682,83566.8111,4165458.23309554,5440545.9787,1617208.9947,1401.017990433896,13818.0,15.614182264207557,Actual
2020-02-01,India,323376.4264,250608.7996536,96158.6754,4416067.03274914,5763922.4051,1713367.6701,1627.3298678805195,15656.0,16.00720488334185,Actual
2020-03-01,India,38988.437,30030.34121463,11631.5677,4446097.3739637695,5802910.8421,1724999.2378,210.0023861162937,1903.0,15.78052612434577,Actual
2020-04-01,India,145055.5599,114233.02937361,43142.2223,4560330.40333738,5947966.402,1768141.4601,798.832373242028,7054.0,16.194078448201022,Actual
2020-05-01,India,147319.7514,112772.5904245,43815.4848,4673102.99376188,6095286.1534,1811956.9449,732.289548211039,7086.0,15.914844824230878,Actual
2020-06-01,India,303247.5357,236087.7092355,90529.5873,4909190.70299738,6398533.6891,1902486.5322,1533.0370729577921,14826.0,15.923897830534196,Actual
2020-07-01,India,264821.6703,205286.53035595,78843.7127,5114477.23335333,6663355.3594,1981330.2449,1435.5701423493008,12807.0,16.029244191141565,Actual
2020-08-01,India,251373.9773,193023.51950179,74822.449,5307500.75285512,6914729.3367,2056152.6939,1349.8148216908392,12293.0,15.701905108744,Actual
2020-09-01,India,528708.1931,401490.97826382,157410.9121,5708991.73111894,7443437.5298,2213563.606,2607.0842744403894,22535.0,17.816329188543154,Actual
2020-10-01,India,626998.2524,477476.3739147,186633.95799999998,6186468.10503364,8070435.7822,2400197.564,3100.495934511039,27009.0,17.67841733920915,Actual
2020-11-01,India,774293.6304,587864.06641959,230980.0269,6774332.17145323,8844729.4126,2631177.5908999997,4110.93752740972,33414.0,17.59334609503771,Actual
2020-12-01,India,877715.2866,659058.40575362,261270.3991,7433390.57720685,9722444.6992,2892447.9899999998,4608.8000402351045,37674.0,17.493719959484526,Actual
2021-01-01,India,492280.8153,373807.45949314,146420.3742,7807198.03669999,10214725.5145,3038868.3641999997,2427.32116553987,21095.0,17.720192438641384,Actual
2021-02-01,India,557330.9421,426562.34053149,166283.0351,8233760.37723148,10772056.4566,3205151.3993,2769.8853281265583,23948.0,17.812023573220728,Actual
2021-03-01,India,455942.1089,347375.36526358,136008.7216,8581135.74249506,11227998.5655,3341160.1209,2429.1983584865734,19433.0,17.875539816990685,Actual
2021-04-01,India,465315.2644,349296.96389667,138619.5762,8930432.70639173,11693313.8299,3479779.6971,2442.636111165524,20140.0,17.34344408622989,Actual
2021-05-01,India,498545.8371,376956.04527508,148607.6489,9307388.75166681,12191859.667,3628387.346,2447.76652776026,21220.0,17.764186864989632,Actual
2021-06-01,India,520039.2997,397722.44477829,154970.61119999998,9705111.1964451,12711898.9667,3783357.9572,2582.613277781104,22058.0,18.030757311555444,Actual
2021-07-01,India,464832.1045,355211.64986607997,138563.4204,10060322.84631118,13176731.0712,3921921.3776,2483.9975515110486,19912.0,17.83907442075532,Actual
2021-08-01,India,470564.1,354725.15552394,140133.3919,10415048.001835119,13647295.1712,4062054.7695,2480.5954931744054,20338.0,17.44149648559052,Actual
2021-09-01,India,1982068.0481,1530674.86631327,585963.8064,11945722.86814839,15629363.2193,4648018.5759,12148.213224708492,77697.0,19.70056586886585,Actual
2021-10-01,India,2531595.554,1938122.77366425,748372.9796,13883845.64181264,18160958.7733,5396391.5555,15381.926775113096,99824.0,19.415398838598435,Actual
2021-11-01,India,3128357.7747,2405775.27617535,926250.826,16289620.91798799,21289316.548,6322642.3815,20562.181847652562,123243.0,19.520583531521872,Actual
2021-12-01,India,3385230.5928,2512036.7082951,1000089.5516,18801657.62628309,24674547.1408,7322731.9331,21470.399216197435,132500.0,18.958767609774338,Actual
2022-01-01,India,3587273.872058395,2638454.6213016585,1058782.6548153637,,,,,137912.13166424562,,Forecast
2022-02-01,India,4001265.439515215,2925479.978860034,1181128.7984594647,,,,,153486.84902724647,,Forecast
2022-03-01,India,4289563.031609677,3110667.6949228137,1265694.7642426505,,,,,162972.47715798175,,Forecast
2022-04-01,India,4706279.202865885,3395709.5517606908,1388846.523367847,,,,,178825.33558195535,,Forecast
2022-05-01,India,5109464.895068305,3671059.9665194894,1507244.8503307116,,,,,193805.66266002273,,Forecast
2022-06-01,India,5548130.693429692,3974677.8235554188,1636237.7496527582,,,,,210648.98923164466,,Forecast
2022-07-01,India,5906257.917121734,4214944.95378339,1742039.7380700428,,,,,223601.93316446283,,Forecast
2022-08-01,India,6192253.878934565,4398039.146255476,1825783.5412188354,,,,,234150.4699673006,,Forecast
2022-09-01,India,6919634.419578867,4924529.831309769,2040644.1253638354,,,,,261901.6373506994,,Forecast
2022-10-01,India,7317600.060318303,5194990.250955396,2158294.51752732,,,,,277740.907325693,,Forecast
2022-11-01,India,7819615.646956836,5551380.320643115,2306532.601041607,,,,,297169.36451307597,,Forecast
2022-12-01,India,8212478.359931042,5806332.192511034,2421495.380505659,,,,,311942.600836047,,Forecast
2017-09-01,Indonesia,5798.0627,4902.29024933,1725.473,4902.29024933,5798.0627,1725.473,204.26209372208334,325.0,15.08396999793846,Actual
2017-10-01,Indonesia,7340.7591,6257.99608944,2185.0913,11160.28633877,13138.821800000002,3910.5643,260.74983706,412.0,15.189310896699029,Actual
2017-11-01,Indonesia,10397.512200000001,8764.48505066,3089.5484,19924.77138943,23536.334000000003,7000.1127,365.18687711083334,579.0,15.137279880241795,Actual
2017-12-01,Indonesia,9580.6208,7564.171332159999,2850.3943,27488.94272159,33116.9548,9850.507,315.1738055066666,546.0,13.853793648644688,Actual
2018-01-01,Indonesia,6291.6007,5230.476363459999,1860.9013,32719.419085049998,39408.5555,11711.4083,217.93651514416663,358.0,14.610269171675975,Actual
2018-02-01,Indonesia,6432.8909,5440.921651879999,1909.5691000000002,38160.34073693,45841.4464,13620.9774,226.7050688283333,362.0,15.030170309060772,Actual
2018-03-01,Indonesia,5259.8629,4406.81444052,1569.2813,42567.15517745,51101.3093,15190.2587,183.617268355,297.0,14.8377590589899,Actual
2018-04-01,Indonesia,6288.3171,4966.67231229,1860.3064000000002,47533.82748974,57389.6264,17050.5651,206.94467967875002,347.0,14.313176692478386,Actual
2018-05-01,Indonesia,6995.5622,5855.52524104,2069.8153,53389.352730779996,64385.1886,19120.380400000002,243.98021837666667,395.0,14.82411453427848,Actual
2018-06-01,Indonesia,5872.8698,4977.22060155,1750.3716,58366.573332329994,70258.05840000001,20870.752,207.38419173124998,337.0,14.769200598071215,Actual
2018-07-01,Indonesia,6393.4832,5433.20176963,1902.1648,63799.77510196,76651.5416,22772.9168,226.38340706791666,359.0,15.134266767771587,Actual
2018-08-01,Indonesia,6251.4625,4917.09416479,1855.9741000000001,68716.86926675,82903.0041,24628.890900000002,204.87892353291667,351.0,14.008815284301994,Actual
2018-09-01,Indonesia,15740.2338,13200.43226323,4664.0446,81917.30152998,98643.23790000001,29292.9355,440.0144087743334,885.0,14.915742670316385,Actual
2018-10-01,Indonesia,17905.5983,15246.46985837,5287.091,97163.77138835,116548.8362,34580.0265,508.2156619456666,1003.0,15.2008672566002,Actual
2018-11-01,Indonesia,24426.3368,20565.75629952,7237.0563999999995,117729.52768787,140975.173,41817.0829,685.525209984,1404.0,14.64797457230769,Actual
2018-12-01,Indonesia,22086.7166,17529.82340493,6556.8795,135259.3510928,163061.8896,48373.962400000004,584.327446831,1266.0,13.846621962819906,Actual
2019-01-01,Indonesia,14695.0906,12249.87952549,4360.7735,147509.23061829,177756.9802,52734.7359,408.32931751633333,834.0,14.688104946630695,Actual
2019-02-01,Indonesia,12556.1643,10622.9245988,3724.7133,158132.15521709,190313.1445,56459.4492,354.0974866266667,729.0,14.571913029903978,Actual
2019-03-01,Indonesia,14966.6388,12600.74778722,4440.3373,170732.90300431,205279.7833,60899.7865,420.0249262406667,856.0,14.720499751425233,Actual
2019-04-01,Indonesia,12068.5188,9594.15592209,3568.7206,180327.0589264,217348.3021,64468.5071,319.805197403,685.0,14.006067039547444,Actual
2019-05-01,Indonesia,12501.318800000001,10554.48070244,3710.8188999999998,190881.53962884,229849.6209,68179.326,351.81602341466663,713.0,14.802918236241235,Actual
2019-06-01,Indonesia,13656.552,11609.103704809999,4063.166,202490.64333365,243506.1729,72242.492,386.9701234936666,774.0,14.998841995878552,Actual
2019-07-01,Indonesia,14332.2807,12051.0583668,4249.9775,214541.70170045,257838.4536,76492.4695,446.3354950666667,823.0,14.642841271931957,Actual
2019-08-01,Indonesia,9676.9539,7675.02116221,2870.0274,222216.72286265998,267515.40750000003,79362.4969,284.2600430448148,556.0,13.80399489606115,Actual
2019-09-01,Indonesia,31047.7923,25931.44557689,9283.9642,248148.16843955,298563.1998,88646.4611,785.8013811178788,1526.0,16.993083602155963,Actual
2019-10-01,Indonesia,38590.2205,32183.02654179,11468.421,280331.19498133997,337153.4203,100114.8821,975.243228539091,1862.0,17.284117369382386,Actual
2019-11-01,Indonesia,52682.7648,42831.01071144,15684.1133,323162.20569278,389836.1851,115798.9954,1297.909415498182,2536.0,16.88919980735016,Actual
2019-12-01,Indonesia,52992.2919,41372.60293918,15766.6381,364534.80863196,442828.477,131565.6335,1253.7152405812121,2572.0,16.085770971687403,Actual
2020-01-01,Indonesia,27959.8501,23868.985938,8309.1966,388403.79456996,470788.3271,139874.8301,723.3026041818182,1362.0,17.52495296475771,Actual
2020-02-01,Indonesia,24693.2443,20839.96585819,7367.5741,409243.76042815,495481.5714,147242.4042,631.5141169148485,1216.0,17.13812981759046,Actual
2020-03-01,Indonesia,3902.1949999999997,3147.36849485,1167.0783,412391.128923,499383.7664,148409.4825,95.37480287424242,190.0,16.565097341315788,Actual
2020-04-01,Indonesia,22636.0045,17823.40951982,6716.0404,430214.53844282,522019.7709,155125.5229,540.1033187824243,1100.0,16.20309956347273,Actual
2020-05-01,Indonesia,17469.0026,14416.84326114,5250.8188,444631.38170396,539488.7735,160376.3417,436.87403821636366,889.0,16.216921553588303,Actual
2020-06-01,Indonesia,40649.5467,32494.93527927,12101.6407,477126.31698323,580138.3202,172477.9824,984.6950084627273,1962.0,16.562148460382264,Actual
2020-07-01,Indonesia,29917.39,23894.02476433,8907.4486,501020.34174756,610055.7102,181385.431,724.0613564948485,1457.0,16.399467923356212,Actual
2020-08-01,Indonesia,30214.2209,23484.49010594,9046.2342,524504.8318535,640269.9311,190431.6652,711.6512153315151,1485.0,15.814471451811448,Actual
2020-09-01,Indonesia,50623.329,41046.438190479996,15036.751699999999,565551.27004398,690893.2601,205468.4169,1243.8314603175756,2175.0,18.87192560481839,Actual
2020-10-01,Indonesia,75434.0618,62116.231454889996,22457.1086,627667.50149887,766327.3219,227925.5255,1882.3100440875755,3243.0,19.153941244184395,Actual
2020-11-01,Indonesia,83295.9115,67458.56753648,24761.8574,695126.06903535,849623.2334,252687.3829,2044.1990162569696,3566.0,18.917152982748178,Actual
2020-12-01,Indonesia,89828.254,69201.04566281,26625.305,764327.11469816,939451.4874,279312.6879,2097.001383721515,3882.0,17.826132319116432,Actual
2021-01-01,Indonesia,48078.7583,39336.13976028,14306.9484,803663.25445844,987530.2457,293619.6363,1192.00423516,2027.0,19.40608769624075,Actual
2021-02-01,Indonesia,56448.2173,46164.95359973,16783.1071,849828.2080581699,1043978.463,310402.7434,1398.9379878706059,2395.0,19.27555473892693,Actual
2021-03-01,Indonesia,53080.2834,43586.976791529996,15848.1598,893415.1848497,1097058.7464,326250.9032,1320.817478531212,2286.0,19.066918981421697,Actual
2021-04-01,Indonesia,50101.6706,38642.374772459996,14940.4212,932057.5596221599,1147160.417,341191.3244,1170.981053710909,2160.0,17.88998832058333,Actual
2021-05-01,Indonesia,49677.1883,40267.361053939996,14806.7824,972324.9206761,1196837.6053,355998.1068,1220.223062240606,2168.0,18.573506021190035,Actual
2021-06-01,Indonesia,52169.9153,42748.79916035,15568.8527,1015073.71983645,1249007.5206,371566.9595,1295.4181563742422,2225.0,19.21294344285393,Actual
2021-07-01,Indonesia,47923.5908,38872.06152967,14225.9528,1053945.7813661199,1296931.1114,385792.9123,1177.9412584748484,2044.0,19.017642627040118,Actual
2021-08-01,Indonesia,49083.4645,37911.29480502,14593.6804,1091857.07617114,1346014.5759,400386.5927,1148.8271153036364,2103.0,18.02724432002853,Actual
2021-09-01,Indonesia,185522.6445,151124.97360021,54600.9565,1242982.0497713499,1531537.2204,454987.5492,5597.221244452223,7189.0,21.021696146920295,Actual
2021-10-01,Indonesia,291063.5499,237438.13713117,86182.7468,1480420.18690252,1822600.7703,541170.296,8794.005078932221,11497.0,20.65218205889971,Actual
2021-11-01,Indonesia,367728.6685,297130.34743379,108397.0664,1777550.5343363099,2190329.4388,649567.3624,11004.827682732963,14500.0,20.491748098882066,Actual
2021-12-01,Indonesia,334974.9993,253162.41659906,99447.7076,2030712.95093537,2525304.4381,749015.07,9376.385799965185,13073.0,19.36528850294959,Actual
2022-01-01,Indonesia,346526.1040089375,260884.03507554386,104335.82554550628,,,,,13045.224808533952,,Forecast
2022-02-01,Indonesia,379460.4746896161,277896.452457405,113571.37930516075,,,,,13966.355913972322,,Forecast
2022-03-01,Indonesia,404541.53442148474,291396.90559961705,121610.23996297024,,,,,14546.837360929421,,Forecast
2022-04-01,Indonesia,439661.3110593497,311115.90564750775,132222.76281682338,,,,,15579.97780363913,,Forecast
2022-05-01,Indonesia,469920.685814315,329267.1104443259,141592.50019162823,,,,,16315.747276699476,,Forecast
2022-06-01,Indonesia,507578.979643407,351937.36213203246,152976.6376225253,,,,,17370.134756347594,,Forecast
2022-07-01,Indonesia,531534.7887223621,366761.4988542441,161411.99725102892,,,,,17976.482368929275,,Forecast
2022-08-01,Indonesia,552298.0843936125,374484.4417190159,167615.35992539252,,,,,18631.258643581146,,Forecast
2022-09-01,Indonesia,612833.5551074904,417254.96639846085,185765.70955943802,,,,,21160.145273454313,,Forecast
2022-10-01,Indonesia,661683.2413571749,444375.9171339341,198651.05571042333,,,,,23091.46973864615,,Forecast
2022-11-01,Indonesia,702532.2376151409,475181.19908738154,212668.885283364,,,,,24750.31839646814,,Forecast
2022-12-01,Indonesia,722753.5787369856,478169.6794006356,218172.29634527455,,,,,25244.360820331578,,Forecast
2017-09-01,Italy,2297.2086,1780.48056762,682.4495000000001,1780.48056762,2297.2086,682.4495000000001,28.71742851,130.0,13.696004366307694,Actual
2017-10-01,Italy,3807.2726,2935.03522599,1130.1972,4715.51579361,6104.4812,1812.6467000000002,40.764378138750004,214.0,13.715117878457944,Actual
2017-11-01,Italy,3877.4551,2971.10978102,1151.8106,7686.62557463,9981.9363,2964.4573,46.4235903284375,218.0,13.628943949633028,Actual
2017-12-01,Italy,3933.7606,2936.64371792,1167.9407,10623.26929255,13915.696899999999,4132.398,45.8850580925,221.0,13.287980624072398,Actual
2018-01-01,Italy,2622.4294,2056.63395774,777.3461,12679.90325029,16538.1263,4909.7441,32.644983456190474,147.0,13.990707195510204,Actual
2018-02-01,Italy,2469.5206,1934.08358408,733.5829,14613.98683437,19007.6469,5643.327,28.866919165373133,138.0,14.015098435362319,Actual
2018-03-01,Italy,2520.2103,1936.01032226,747.7846000000001,16549.99715663,21527.8572,6391.1116,30.730322575555558,141.0,13.730569661418441,Actual
2018-04-01,Italy,2452.8791,1838.06816761,727.563,18388.06532424,23980.7363,7118.6746,29.175685200158732,137.0,13.416555967956205,Actual
2018-05-01,Italy,2341.2518,1815.7461539199999,695.6136,20203.81147816,26321.9881,7814.2882,29.286228289032255,132.0,13.755652681212121,Actual
2018-06-01,Italy,2468.2232,1923.16299503,733.4522000000001,22126.97447319,28790.2113,8547.7404,28.703925298955223,139.0,13.835705000215828,Actual
2018-07-01,Italy,2230.6904,1724.27922541,662.8191,23851.2536986,31020.9017,9210.559500000001,28.266872547704917,125.0,13.79423380328,Actual
2018-08-01,Italy,2484.7369,1847.95092296,737.8451,25699.20462156,33505.6386,9948.4046,29.805660047741938,140.0,13.199649449714286,Actual
2018-09-01,Italy,14928.2061,11735.77004648,4426.9709,37434.97466804,48433.8447,14375.3755,146.697125581,860.0,13.646244240093024,Actual
2018-10-01,Italy,24236.4395,19144.41512896,7184.4743,56579.389797,72670.2842,21559.8498,212.71572365511113,1375.0,13.92321100288,Actual
2018-11-01,Italy,27208.6071,21354.05657857,8101.7734,77933.44637557,99878.8913,29661.6232,266.925707232125,1573.0,13.575369725727906,Actual
2018-12-01,Italy,31254.5563,24117.731826289997,9262.8354,102051.17820185999,131133.4476,38924.4586,301.47164782862495,1771.0,13.618143323709766,Actual
2019-01-01,Italy,15622.2568,12352.88476327,4642.8559,114404.06296513,146755.7044,43567.3145,154.411059540875,894.0,13.817544477930648,Actual
2019-02-01,Italy,17520.0958,13840.24601616,5207.9226,128244.30898129,164275.8002,48775.2371,153.78051129066665,1000.0,13.84024601616,Actual
